,oberkirch,ismaning,,,,,,,selmsdorf,bruchhausen-vilsen,,heinzenhausen,,,,wankendorf,tuttleben
,metzingen,finsing,,,,,,,mallentin,hoyerhagen,,lohnweiler,,,,kalubbe,gamstadt
,dettingen,ottenhofen,,,,,,,kassow,hermannsburg,,reipoltskirchen,,,,dersau,hochheim
,appenweier,buch,,,,,,,mistorf,unterluss,,nussbach,,,,bosau,bechstedtstrass
,nagold,isen,,,,,,,gross-wustenfelde,oberlangen,,teschenmoschel,,,,busum,hammerstedt
,gaufelden,sankt-wolfgang,,,,,,,jordenstorf,niederlangen,,schonborn,,,,busumer-deichhausen,jenalobnitz
,ammerbuch,polling,,,,,,,volschow,sogel,,rockenhausen,,,,odderade,graitschen
,pliezhausen,tussling,,,,,,,neetzow,werlte,,dannenfels,,,,wennbuttel,nausnitz
,riederich,haiming,,,,,,,liepen,cloppenburg,,marnheim,,,,beldorf,burgel
,neuffen,illertissen,,,,,,,ziethen,bassum,,ottersheim,,,,hanerau-hademarschen,serba
,erkenbrechtsweiler,breitenthal,,,,,,,dargen,hilgermissen,,bubenheim,,,,lutjenwestedt,hainspitz
,wiesensteig,balzhausen,,,,,,,zirchow,dorverden,,bolanden,,,,todenbuttel,rauda
,hohenstadt,aichen,,,,,,,garz,lathen,,immesheim,,,,nienborstel,silbitz
,drackenstein,walkertshofen,,,,,,,hohenkirchen,spahnharrenstatte,,zellertal,,,,nindorf,caaschwitz
,weidenstetten,munster,,,,,,,wismar,molbergen,,wachenheim,,,,heinkenborstel,hirschfeld
,neenstetten,grossaitingen,,,,,,,bernitt,winkelsett,,monsheim,,,,gnutz,polzig
,ballendorf,oberottmarshausen,,,,,,,rukieten,beckeln,,worms,,,,timmaspe,lumpzig
,niederstotzingen,althegnenberg,,,,,,,altkalen,sustedt,,nittel,,,,krogaspe,dobitschen
,sontheim,neuching,,,,,,,dargun,martfeld,,onsdorf,,,,stolpe,gollnitz
,haslach,worth,,,,,,,warrenzin,walsrode,,wawern,,,,altenkrempe,nohra
,seebach,oberau,,,,,,,siedenbrunzow,soltendieck,,lampaden,,,,schashagen,gerstungen
,wornersberg,teising,,,,,,,kruckow,fresenburg,,heddert,,,,eutin,weingarten
,egenhausen,altotting,,,,,,,gross-polzin,werpeloh,,hermeskeil,,,,oesterdeichstrich,metebach
,rohrdorf,neuotting,,,,,,,murchin,vrees,,zusch,,,,warwerort,pferdingsleben
,bempflingen,garching,,,,,,,demmin,stadensen,,abentheuer,,,,friedrichsgabekoog,nottleben
,kohlberg,bellenberg,,,,,,,dassow,wieren,,buhlenberg,,,,hemmingstedt,monchenholzhausen
,beuren,deisenhausen,,,,,,,roggenstorf,schnega,,ellenberg,,,,albersdorf,isseroda
,lenningen,krumbach,,,,,,,hornstorf,bergen,,birkenfeld,,,,steenfeld,frankendorf
,muhlhausen,mickhausen,,,,,,,benz,renkenberge,,rimsberg,,,,oldenhutten,kapellendorf
,amstetten,wehringen,,,,,,,zusow,borger,,kronweiler,,,,loop,golmsdorf
,renchen,merching,,,,,,,glasin,lorup,,reichenbach,,,,negenharrie,loberschutz
,altensteig,mittelstetten,,,,,,,vorbeck,rastdorf,,herren-sulzbach,,,,ascheberg,poxdorf
,ebhausen,oberschweinbach,,,,,,,hohen-sprenz,wildeshausen,,grumbach,,,,bosdorf,rauschwitz
,walddorfhaslach,bergkirchen,,,,,,,prebberede,harpstedt,,hausweiler,,,,gromitz,eisenberg
,altenriet,walpertskirchen,,,,,,,schwasdorf,schwarme,,lauterecken,,,,westerdeichstrich,hartmannsdorf
,altdorf,rattenkirchen,,,,,,,tutow,bomlitz,,cronenberg,,,,wesselburener-deichhausen,mehna
,owen,heldenstein,,,,,,,jarmen,fassberg,,ginsweiler,,,,wohrden,gohren
,neidlingen,toging,,,,,,,gutzkow,suderburg,,bisterschied,,,,nordhastedt,nobitz
,bad-ditzenbach,marktl,,,,,,,schmatzin,wrestedt,,katzenbach,,,,arkebek,eisenach
,kehl,stammham,,,,,,,buggenhagen,sustrum,,wurzweiler,,,,bunsoh,ebenheim
,frickenhausen,julbach,,,,,,,mellenthin,kluse,,ruppertsecken,,,,offenbuttel,remstadt
,kappelrodeck,kirchdorf,,,,,,,korswandt,wippingen,,albisheim,,,,oldenbuttel,friemar
,biberach,dachau,,,,,,,damshagen,dunsen,,einselthum,,,,embuhren,zimmernsupra
,herrenberg,oberschleissheim,,,,,,,zierow,syke,,molsheim,,,,brinjahe,hopfgarten
,schlaitdorf,muhldorf,,,,,,,klein-belitz,blender,,rittersheim,,,,stafstedt,umpferstedt
,neckartenzlingen,wiesenbach,,,,,,,laage,wietzendorf,,gauersheim,,,,luhnstedt,wiegendorf
,grossbettlingen,ursberg,,,,,,,wardow,wustrow,,morstadt,,,,bargstedt,neuengonna
,gruibingen,langenneufnach,,,,,,,boddin,lubbow,,wellen,,,,nortorf,petersberg
,deggingen,bobingen,,,,,,,kletzin,lemgow,,tawern,,,,borgdorf-seedorf,erfurt
,bad-uberkingen,mering,,,,,,,klein-bunzow,walchum,,kanzem,,,,schonbek,weimar
,hermaringen,lengdorf,,,,,,,rubkow,dotlingen,,hamm,,,,muhbrook,friedrichswerth
,sasbachwalden,schwindegg,,,,,,,benz,emtinghausen,,wiltingen,,,,wattenbek,bruheim
,simmersfeld,obertaufkirchen,,,,,,,krusenhagen,verden,,pellingen,,,,gross-buchwald,sonneborn
,nufringen,ampfing,,,,,,,jurgenshagen,suhlendorf,,ollmuth,,,,dornick,warza
,hildrizhausen,mettenheim,,,,,,,schwaan,clenze,,hinzenburg,,,,wittmoldt,bufleben
,dettenhausen,feichten,,,,,,,wiendorf,luckau,,damflos,,,,plon,molschleben
,neckartailfingen,winhoring,,,,,,,dolgen,dorpen,,gollenberg,,,,kasseedorf,trochtelborn
,dettingen,perach,,,,,,,finkenthal,surwold,,elchweiler,,,,hedwigenkoog,niederzimmern
,weilheim,vohringen,,,,,,,bentzin,breddenberg,,schmissberg,,,,reinsbuttel,kromsdorf
,achern,roggenburg,,,,,,,gribow,garrel,,frauenberg,,,,schrum,hainichen
,altdorf,thannhausen,,,,,,,lassan,grossenkneten,,sonnenberg-winnenberg,,,,immenstedt,zimmern
,weil,fischach,,,,,,,rankwitz,prinzhofte,,unterjeckenbach,,,,tackesdorf,tautenburg
,waldenbuch,konigsbrunn,,,,,,,kalkhorst,kirchseelte,,langweiler,,,,haale,mertendorf
,aichtal,egenhofen,,,,,,,klutz,kirchlinteln,,merzweiler,,,,hamweddel,gosen
,nurtingen,sulzemoos,,,,,,,kirch-mulsow,woltersdorf,,medard,,,,datgen,grossroda
,holzmaden,unterschleissheim,,,,,,,passee,dersum,,adenbach,,,,bordesholm,monstab
,aichelberg,moosinning,,,,,,,brobberow,neuborger,,waldgrehweiler,,,,reesdorf,lodla
,durnau,dorfen,,,,,,,walkendorf,gross-ippener,,ransweiler,,,,brugge,altenburg
,gammelshausen,zangberg,,,,,,,gnoien,riede,,stahlberg,,,,bissee,krauthausen
,kuchen,erharting,,,,,,,nossendorf,thedinghausen,,dielkirchen,,,,warnau,wangenheim
,geislingen,reischach,,,,,,,bandelin,langwedel,,gerbach,,,,nettelsee,westhausen
,herbrechtingen,simbach,,,,,,,kolzin,eimke,,kirchheimbolanden,,,,loptin,bienstadt
,giengen,eching,,,,,,,zussow,gerdau,,bischheim,,,,rathjensdorf,ossmannstedt
,wildberg,weissenhorn,,,,,,,pudagla,uelzen,,stetten,,,,malente,dornburg-camburg
,holzgerlingen,ziemetshausen,,,,,,,heringsdorf,luchow,,temmels,,,,schonwalde,frauenpriessnitz
,gerstetten,kissing,,,,,,,boltenhagen,prezelle,,franzenheim,,,,beschendorf,walpernhain
,sasbach,hebertshausen,,,,,,,blowatz,esterwegen,,schondorf,,,,kellenhusen,ballstadt
,lauf,oberbergkirchen,,,,,,,satow,hilkenbrook,,bonerath,,,,wesseln,eschenbergen
,neubulach,pleiskirchen,,,,,,,benitz,weyhe,,holzerath,,,,hellschen-heringsand-unterschaar,witterda
,deckenpfronn,erlbach,,,,,,,cammin,ratzlingen,,reinsfeld,,,,norderwohrden,kleinmolsen
,gartringen,zeilarn,,,,,,,polchow,rosche,,borfink,,,,lohe-rickelshof,grossmolsen
,wolfschlugen,ering,,,,,,,luhburg,kusten,,rinzenberg,,,,heide,ollendorf
,oberboihingen,erding,,,,,,,gormin,visselhovede,,oberhambach,,,,gaushorn,kleinobringen
,kirchheim,senden,,,,,,,zemitz,soltau,,niederhambach,,,,welmbuttel,grossobringen
,ohmden,munsterhausen,,,,,,,poel,heede,,niederbrombach,,,,breiholz,wohlsborn
,zell,ustersbach,,,,,,,alt-bukow,lehe,,kappeln,,,,brammer,niederrossla
,boll,odelzhausen,,,,,,,carinerland,neulehe,,lollbach,,,,ellerdorf,apolda
,eschenbach,haimhausen,,,,,,,ziesendorf,bosel,,odenbach,,,,eisendorf,wichmar
,schlat,neufahrn,,,,,,,selpin,buchholz,,reiffelbach,,,,hoffeld,thierschneck
,gingen,oberding,,,,,,,wasdow,munster,,finkenbach-gersweiler,,,,soren,schkolen
,schonaich,bockhorn,,,,,,,luhmannsdorf,schwienau,,mannweiler-colln,,,,schmalstede,kriebitzsch
,ottersweier,buchbach,,,,,,,buddenhagen,waddeweitz,,bayerfeld-steckweiler,,,,bothkamp,rositz
,enzklosterle,lohkirchen,,,,,,,boiensdorf,trebel,,sankt-alban,,,,barmissen,gerstenberg
,neuweiler,niederbergkirchen,,,,,,,dummerstorf,friesoythe,,ober-florsheim,,,,kuhren,windischleuba
,aidlingen,tann,,,,,,,nustrow,stuhr,,gundheim,,,,wahlstorf,ifta
,ehningen,stubenberg,,,,,,,glewitz,kirchwalsede,,ilbesheim,,,,grebin,creuzburg
,steinenbronn,malching,,,,,,,duvier,emmendorf,,flomborn,,,,kirchnuchel,bischofroda
,filderstadt,ellzee,,,,,,,dargelin,schnackenburg,,konz,,,,manhagen,gierstadt
,unterensingen,kutzenhausen,,,,,,,behrenhoff,bockhorst,,hockweiler,,,,hillgroven,elxleben
,wendlingen,gessertshausen,,,,,,,gross-kiesow,westerwalsede,,gusterath,,,,norddeich,udestedt
,notzingen,eurasburg,,,,,,,wrangelsburg,neuenkirchen,,pluwig,,,,wesselburen,ballstedt
,schlierbach,erdweg,,,,,,,hohendorf,wriedel,,hinzert-polert,,,,oesterwurth,ettersburg
,hattenhofen,rohrmoos,,,,,,,lutow,ebstorf,,hattgenstein,,,,ostrohe,ramsla
,heiningen,hallbergmoos,,,,,,,am-salzhaff,gartow,,schwollen,,,,tellingstedt,heichelheim
,buhlertal,niedertaufkirchen,,,,,,,neubukow,ganderkesee,,wilzenberg-hussweiler,,,,suderdorf,leutenthal
,forbach,geratskirchen,,,,,,,stabelow,achim,,oberbrombach,,,,wrohm,sachsenhausen
,kongen,pfaffenhofen,,,,,,,papendorf,hatten,,oberreidenbach,,,,prinzenmoor,liebstedt
,albershausen,waldstetten,,,,,,,tessin,oyten,,sienhachenbach,,,,bokel,mattstedt
,salach,burtenbach,,,,,,,thelkow,hanstedt,,sien,,,,warder,meuselwitz
,bohmenkirch,dinkelscherben,,,,,,,behren-lubchin,barum,,hoppstadten,,,,langwedel,treben
,steinheim,diedorf,,,,,,,grammendorf,jameln,,schweinschied,,,,grevenkrug,fockendorf
,heidenheim,adelzhausen,,,,,,,sassen-trantow,gorleben,,breitenheim,,,,techelsdorf,lauterbach
,neuhausen,fahrenzhausen,,,,,,,sauzin,delmenhorst,,callbach,,,,bohnhusen,grossfahner
,denkendorf,inning,,,,,,,loddin,rhede,,schiersfeld,,,,kirchbarkau,dachwig
,sussen,taufkirchen,,,,,,,retschow,wardenburg,,gaugrehweiler,,,,postfeld,walschleben
,donzdorf,aham,,,,,,,kritzmow,hellwege,,oberwiesen,,,,schellhorn,noda
,zell,wurmsham,,,,,,,grammow,ahausen,,orbis,,,,lebrade,eckstedt
,bad-teinach-zavelstein,mitterskirchen,,,,,,,deyelsdorf,bothel,,morschheim,,,,neukirchen,berlstedt
,gechingen,wurmannsquick,,,,,,,dersekow,weste,,gundersheim,,,,kabelhorst,schwerstedt
,boblingen,rotthalmunster,,,,,,,weitenhagen,stoetze,,westhofen,,,,dahme,buttelstedt
,wernau,kirchham,,,,,,,diedrichshagen,zernien,,langsur,,,,weddingstedt,daasdorf
,hochdorf,augsburg,,,,,,,hanshagen,hohbeck,,gutweiler,,,,suderheistedt,rohrbach
,lauterstein,friedberg,,,,,,,katzow,hemslingen,,idar-oberstein,,,,barkenholm,pfiffelbach
,nattheim,ichenhausen,,,,,,,wolgast,bispingen,,freimersheim,,,,westerborstel,flurstedt
,dischingen,stadtbergen,,,,,,,krummin,natendorf,,dintesheim,,,,dellstedt,wickerstedt
,buhl,markt-indersdorf,,,,,,,koserow,karwitz,,eppelsheim,,,,hamdorf,eberstedt
,sindelfingen,vierkirchen,,,,,,,kropelin,gusborn,,hangen-weisheim,,,,horsten,schmiedehausen
,leinfelden-echterdingen,eitting,,,,,,,roggentin,papenburg,,osthofen,,,,jevenstedt,ebenshausen
,goppingen,fraunberg,,,,,,,zarnewanz,bad-bevensen,,oberbillig,,,,gross-vollstedt,mihla
,eislingen,velden,,,,,,,gransebieth,ottersberg,,igel,,,,blumenthal,dollstadt
,weisenbach,neumarkt-sankt-veit,,,,,,,kemnitz,hemsbunde,,wasserliesch,,,,boksee,andisleben
,calw,neuburg,,,,,,,neu-boltenhagen,brockel,,korlingen,,,,klein-barkau,riethnordhausen
,ostelsheim,kosslarn,,,,,,,zinnowitz,rehlingen,,sommerau,,,,grossbarkau,grossrudestedt
,grafenau,bad-fussing,,,,,,,zempin,jelmstorf,,riveris,,,,honigsee,markvippach
,ostfildern,holzheim,,,,,,,biendorf,romstedt,,osburg,,,,pohnsdorf,vippachedelhausen
,deizisau,kammeltal,,,,,,,reddelich,himbergen,,farschweiler,,,,lehmkuhlen,neumark
,plochingen,dasing,,,,,,,bartenshagen-parkentin,dannenberg,,rascheid,,,,lensahn,krautheim
,reichenbach,altomunster,,,,,,,broderstorf,langendorf,,geisfeld,,,,riepsdorf,oberreissen
,uhingen,weichs,,,,,,,gnewitz,edewecht,,dhronecken,,,,grube,willerstedt
,wangen,berglern,,,,,,,lindholz,hude,,malborn,,,,preetz,kodderitzsch
,bissingen,steinkirchen,,,,,,,wendisch-baggendorf,sottrum,,leisel,,,,wesselburenerkoog,rannstedt
,lichtenau,hohenpolding,,,,,,,levenhagen,hassendorf,,mackenrodt,,,,schulp,bad-sulza
,rheinmunster,tiefenbach,,,,,,,hinrichshagen,rotenburg,,rotsweiler-nockenthal,,,,norderheistedt,frankenroda
,oberreichenbach,bodenkirchen,,,,,,,molschow,amelinghausen,,dickesbach,,,,linden,nazza
,althengstett,unterdietfurt,,,,,,,rostock,gohrde,,otzweiler,,,,schalkholz,weberstedt
,magstadt,neu-ulm,,,,,,,greifswald,ostrhauderfehn,,hundsbach,,,,hovede,tonna
,altbach,bibertal,,,,,,,steffenshagen,reessum,,jeckenbach,,,,schierensee,ringleben
,baltmannsweiler,jettingen-scheppach,,,,,,,lambrechtshagen,botersen,,desloch,,,,rumohr,alperstedt
,ebersbach,zusmarshausen,,,,,,,thulendorf,schneverdingen,,raumbach,,,,flintbek,schlossvippach
,rechberghausen,horgau,,,,,,,tribsees,betzendorf,,meisenheim,,,,mucheln,niederreissen
,ottenbach,aystetten,,,,,,,brunzow,barnstedt,,unkenbach,,,,rantzau,rudersdorf
,konigsbronn,sielenbach,,,,,,,trassenheide,bienenbuttel,,sitters,,,,dannau,nirmsdorf
,esslingen,pfaffenhofen,,,,,,,bad-doberan,altenmedingen,,alsenz,,,,hogsdorf,gebstedt
,simmozheim,schwabhausen,,,,,,,grimmen,damnatz,,oberndorf,,,,kletkamp,reisdorf
,weil-der-stadt,petershausen,,,,,,,wittenbeck,westoverledingen,,oberhausen,,,,harmsdorf,auerstedt
,lichtenwald,marzling,,,,,,,admannshagen-bargeshagen,rhauderfehn,,kriegsfeld,,,,damlos,grossheringen
,bortlingen,wartenberg,,,,,,,bentwisch,saterland,,mauchenheim,,,,strubbel,lucka
,birenbach,kirchberg,,,,,,,loissin,lilienthal,,kettenheim,,,,stelle-wittenwurth,bad-langensalza
,bartholoma,neufraunhofen,,,,,,,lubmin,oldenburg,,wahlheim,,,,wiemerstedt,mulverstedt
,neresheim,furth,,,,,,,wusterhusen,soderstorf,,esselborn,,,,dorpling,schonstedt
,baden-baden,egglkofen,,,,,,,kroslin,oldendorf,,hochborn,,,,pahlen,grossvargula
,bad-wildbad,massing,,,,,,,karlshagen,boitze,,monzernheim,,,,tielenhemme,herbsleben
,sinzheim,hebertsfelden,,,,,,,bastorf,hitzacker,,morscheid,,,,friedrichsgraben,gebesee
,gernsbach,triftern,,,,,,,borgerende-rethwisch,weener,,thomm,,,,bargstall,hassleben
,loffenau,freising,,,,,,,klein-kussewitz,barssel,,herl,,,,elsdorf-westermuhlen,sprotau
,bad-liebenzell,eggenfelden,,,,,,,bad-sulze,lemwerder,,lorscheid,,,,nubbel,grossbrembach
,renningen,pocking,,,,,,,drechow,scheessel,,beuren,,,,schulp-bei-rendsburg,buttstadt
,aichwald,kotz,,,,,,,splietsdorf,fintel,,burtscheid,,,,emkendorf,treffurt
,adelberg,adelsried,,,,,,,peenemunde,nahrendorf,,luckenburg,,,,molfsee,hallungen
,waschenbeuren,obergriesbach,,,,,,,kuhlungsborn,bunde,,hilscheid,,,,rastorf,kammerforst
,waldstetten,hohenkammer,,,,,,,elmenhorst,berne,,siesbach,,,,wangels,oppershausen
,schomberg,baierbach,,,,,,,nienhagen,grasberg,,hettenrodt,,,,vollerwiek,flarchheim
,oberkochen,postmunster,,,,,,,monchhagen,wilstedt,,vollmersbach,,,,karolinenkoog,heroldishausen
,stuttgart,bayerbach,,,,,,,mandelshagen,vorwerk,,hintertiefenbach,,,,hemme,henschleben
,kernen,nersingen,,,,,,,marlow,horstedt,,fischbach,,,,rehm-flehde-bargen,werningshausen
,heubach,leipheim,,,,,,,hugoldsdorf,vahlde,,mittelreidenbach,,,,fedderingen,vogelsberg
,hugelsheim,bubesheim,,,,,,,mesekenhagen,egestorf,,schmidthachenbach,,,,hennstedt,kleinbrembach
,iffezheim,burgau,,,,,,,blankenhagen,embsen,,limbach,,,,wallen,guthmannshausen
,bad-herrenalb,rofingen,,,,,,,eixen,melbeck,,barweiler,,,,tielen,mannstedt
,dobel,haldenwang,,,,,,,rovershagen,dahlenburg,,lauschied,,,,sophienhamm,langula
,hofen,landensberg,,,,,,,semlow,bad-zwischenahn,,rehborn,,,,westerronfeld,niederdorla
,neuhausen,bonstetten,,,,,,,franzburg,ritterhude,,lettweiler,,,,osterronfeld,grossengottern
,heimsheim,gersthofen,,,,,,,wittenhagen,lauenbruck,,obermoschel,,,,westensee,klettstedt
,leonberg,hilgertshausen-tandern,,,,,,,gelbensande,undeloh,,niedermoschel,,,,rodenbek,urleben
,gerlingen,jetzendorf,,,,,,,richtenberg,eyendorf,,kalkofen,,,,mielkendorf,bad-tennstedt
,winterbach,allershausen,,,,,,,steinhagen,deutsch-evern,,munsterappel,,,,schwentinental,ballhausen
,pluderhausen,langenbach,,,,,,,elmenhorst,vastorf,,nieder-wiesen,,,,martensrade,wundersleben
,lorch,langenpreising,,,,,,,schlemmin,dahlem,,bechenheim,,,,lammershagen,grossneuhausen
,essingen,gangkofen,,,,,,,weitenhagen,tosterglope,,offenheim,,,,helmstorf,kleinneuhausen
,gaggenau,tettenweis,,,,,,,jakobsdorf,detern,,bechtheim,,,,blekendorf,ellersleben
,rutesheim,pfarrkirchen,,,,,,,zarrendorf,apen,,gau-heppenheim,,,,gohl,olbersleben
,schorndorf,welden,,,,,,,ribnitz-damgarten,habighorst,,dittelsheim-hessloch,,,,budelsdorf,rohrbach
,schwabisch-gmund,gablingen,,,,,,,graal-muritz,worpswede,,mettenheim,,,,sankt-peter-ording,schwerstedt
,fellbach,zolling,,,,,,,trinwillershagen,tarmstedt,,niederweiler,,,,grothusenkoog,heyerode
,weinstadt,vilsheim,,,,,,,wendorf,bulstedt,,trier,,,,welt,oberdorla
,remshalden,altfraunhofen,,,,,,,sundhagen,gyhum,,waldrach,,,,groven,altengottern
,urbach,elchingen,,,,,,,velgast,helvesiek,,bescheid,,,,hollingstedt,straussfurt
,mutlangen,gunzburg,,,,,,,thiessow,stemmen,,neunkirchen,,,,delve,sommerda
,bobingen,vilsbiburg,,,,,,,lussow,sudergellersen,,thalfang,,,,erfde,hardisleben
,mogglingen,rettenbach,,,,,,,dierhagen,wendisch-evern,,deuselbach,,,,friedrichsholm,katharinenberg
,kuppenheim,durrlauingen,,,,,,,lobnitz,nortmoor,,allenbach,,,,hohn,bothenheilingen
,bischweier,winterbach,,,,,,,karnin,filsum,,kirschweiler,,,,fockbek,kleinwelsbach
,neuenburg,altenmunster,,,,,,,pantelitz,neuenkirchen,,veitsrodt,,,,schulldorf,kirchheilingen
,engelsbrand,heretsried,,,,,,,poseritz,osterholz-scharmbeck,,gerach,,,,hassmoor,bruchstedt
,unterreichenbach,affing,,,,,,,gager,westertimke,,heimweiler,,,,felde,haussommern
,tiefenbronn,aichach,,,,,,,saal,elsdorf,,abtweiler,,,,selent,gangloffsommern
,friolzheim,schiltberg,,,,,,,niepars,konigsmoor,,winterborn,,,,klamp,weissensee
,weissach,kirchdorf,,,,,,,stralsund,otter,,tiefenthal,,,,lutjenburg,kolleda
,ditzingen,haag,,,,,,,altefahr,welle,,morsfeld,,,,oldenburg,rastenberg
,waiblingen,eging,,,,,,,garz,garlstorf,,nack,,,,heringsdorf,hildebrandshausen
,iggingen,geisenhausen,,,,,,,gross-kordshagen,godenstorf,,erbes-budesheim,,,,rendsburg,issersheilingen
,straubenhardt,rimbach,,,,,,,gohren,salzhausen,,alzey,,,,tonning,neunheilingen
,korntal-munchingen,falkenberg,,,,,,,neu-bartelshagen,westergellersen,,framersheim,,,,krempel,blankenburg
,korb,offingen,,,,,,,altenpleen,kirchgellersen,,frettenheim,,,,schlichting,kutzleben
,wimsheim,langweid,,,,,,,preetz,barendorf,,trierweiler,,,,bergewohrden,mittelsommern
,alfdorf,rehling,,,,,,,kramerhof,reinstorf,,kasel,,,,christiansholm,ostramondra
,durlangen,hollenbach,,,,,,,rambin,thomasburg,,mertesdorf,,,,schacht-audorf,muhlhausen
,taferrot,kuhbach,,,,,,,samtens,neu-darchau,,fell,,,,ostenfeld,hornsommern
,leinzell,ried,,,,,,,putbus,leer,,naurath-wald,,,,bredenbek,clingen
,heuchlingen,ilmmunster,,,,,,,baabe,elsfleth,,schonberg,,,,achterwehr,greussen
,aalen,paunzhausen,,,,,,,fuhlendorf,schwanewede,,talling,,,,melsdorf,herrnschwende
,riesburg,wolfersdorf,,,,,,,barth,rastede,,gielert,,,,kiel,gunstedt
,rastatt,moosburg,,,,,,,prohn,kirchtimke,,immert,,,,dobersdorf,grossmonra
,muggensturm,schalkham,,,,,,,lancken-granitz,hamersen,,rorodt,,,,schlesen,kella
,marxzell,schonau,,,,,,,ahrenshoop,handeloh,,wirschweiler,,,,giekau,geismar
,birkenfeld,gundremmingen,,,,,,,born,reppenstedt,,herborn,,,,hohwacht,effelder
,wurmberg,aislingen,,,,,,,pruchten,luneburg,,niederworresbach,,,,tating,korner
,monsheim,glott,,,,,,,gross-mohrdorf,wiefelstede,,berschweiler-bei-kirn,,,,garding,marolterode
,hemmingen,emersacker,,,,,,,sehlen,jemgum,,kirschroth,,,,katharinenheerd,freienbessingen
,kornwestheim,gachenbach,,,,,,,binz,brinkum,,odernheim,,,,kotzenbull,wolferschwenda
,berglen,gerolsbach,,,,,,,klausdorf,westerstede,,hallgarten,,,,lehe,griefstedt
,goggingen,scheyern,,,,,,,dreschvitz,hepstedt,,feilbingert,,,,lunden,schillingstedt
,schechingen,hettenshausen,,,,,,,wieck,wistedt,,hochstatten,,,,lohe-fohrden,beichlingen
,lauchheim,schweitenkirchen,,,,,,,bergen,hanstedt,,stein-bockenheim,,,,rickert,pfaffschwende
,bopfingen,attenkirchen,,,,,,,prerow,toppenstedt,,wendelsheim,,,,borgstedt,sickerode
,otigheim,wang,,,,,,,zingst,vierhofen,,albig,,,,rade-bei-rendsburg,schimberg
,wiernsheim,eching,,,,,,,parchtitz,holtland,,dorn-durkheim,,,,bovenau,grossbartloff
,eberdingen,tiefenbach,,,,,,,buschvitz,uplengen,,alsheim,,,,krummwisch,buttstedt
,schwieberdingen,kumhausen,,,,,,,gingst,gross-meckelsen,,gimbsheim,,,,quarnbek,schlotheim
,remseck,dietersburg,,,,,,,thesenvitz,sittensen,,aach,,,,schonkirchen,abtsbessingen
,schwaikheim,haarbach,,,,,,,ummanz,tiste,,breit,,,,fargau-pratjau,grossenehrich
,winnenden,holzheim,,,,,,,kluis,asendorf,,budlich,,,,trondel,wasserthaleben
,welzheim,villenbach,,,,,,,patzig,garstedt,,berglicht,,,,panker,westgreussen
,spraitbach,biberbach,,,,,,,ralswiek,mechtersen,,etgert,,,,gremersdorf,frommstedt
,ruppertshofen,todtenweis,,,,,,,lietzow,vogelsen,,sensweiler,,,,kronshagen,riethgen
,eschach,aindling,,,,,,,rappin,rullstorf,,morschied,,,,tumlauer-koog,buchel
,abtsgmund,petersdorf,,,,,,,schaprode,tostedt,,oberworresbach,,,,tetenbull,hemleben
,westhausen,inchenhofen,,,,,,,trent,adendorf,,herrstein,,,,sankt-annen,volkerode
,kirchheim,mauern,,,,,,,sassnitz,hesel,,bergen,,,,suderstapel,wiesenfeld
,malsch,gerzen,,,,,,,sagard,breddorf,,meckenbach,,,,norderstapel,anrode
,pforzheim,zusamaltheim,,,,,,,neuenkirchen,ostereistedt,,merxheim,,,,meggerdorf,obermehler
,moglingen,laugna,,,,,,,hiddensee,zeven,,meddersheim,,,,tetenhusen,bellstedt
,rudersberg,pfaffenhofen,,,,,,,glowe,klein-meckelsen,,staudernheim,,,,ottendorf,thuringenhausen
,steinmauern,nandlstadt,,,,,,,lohme,lengenbostel,,duchroth,,,,monkeberg,topfstedt
,keltern,bruckberg,,,,,,,wiek,kalbe,,altenbamberg,,,,christinenthal,niederbosa
,markgroningen,kroning,,,,,,,breege,dohren,,furfeld,,,,fahren,kindelbruck
,ludwigsburg,ruhstorf,,,,,,,dranske,jesteburg,,wonsheim,,,,stoltenberg,kannawurf
,leutenbach,malgersdorf,,,,,,,altenkirchen,brackel,,lonsheim,,,,kohn,etzleben
,allmersbach,johanniskirchen,,,,,,,putgarten,wulfsen,,gau-odernheim,,,,schwartbuck,gorsleben
,obergroningen,egglham,,,,,,,,bardowick,,hillesheim,,,,behrensdorf,hauteroda
,huttlingen,furstenzell,,,,,,,,scharnebeck,,wintersheim,,,,poppenbull,wiehe
,karlsbad,landshut,,,,,,,,bleckede,,longen,,,,friedrichstadt,schwobfeld
,bietigheim,bachingen,,,,,,,,schwerinsdorf,,flonheim,,,,drage,kullstedt
,waldbronn,gundelfingen,,,,,,,,uthlede,,bornheim,,,,alt-duvenstedt,holzsussra
,ispringen,wertingen,,,,,,,,wulsbuttel,,dolgesheim,,,,neu-duvenstedt,ebeleben
,niefern-oschelbronn,meitingen,,,,,,,,hambergen,,kenn,,,,bunsdorf,rockstedt
,tamm,au,,,,,,,,heeslingen,,longuich,,,,sehestedt,trebra
,asperg,horgertshausen,,,,,,,,heidenau,,riol,,,,neuwittenbek,oberbosa
,affalterbach,gammelsdorf,,,,,,,,kakenstorf,,mehring,,,,heikendorf,bilzingsleben
,weissach,adlkofen,,,,,,,,marxen,,polich,,,,probsteierhagen,oberheldrungen
,althutte,frontenhausen,,,,,,,,radbruch,,heidenburg,,,,passade,wahlhausen
